Year;Month;Province;Mortgaged_FirstHand_Sale;Mortgaged_SecondHand_Sale;Other_FirstHand_Sale;Other_SecondHand_Sale
2015;January;Burdur-15;29;26;81;54
2015;January;Bursa-16;501;710;911;1086
2015;January;Canakkale-17;115;138;241;254
2015;January;Cankiri-18;33;46;47;53
2015;January;Corum-19;98;163;142;203
2015;January;Denizli-20;244;232;276;227
2015;January;Diyarbakir-21;235;159;367;353
2015;January;Duzce-81;48;44;91;90
2015;January;Edirne-22;96;90;99;136
2015;January;Elazig-23;34;103;196;241
2015;January;Erzincan-24;27;23;32;32
2015;January;Erzurum-25;78;66;189;162
2015;January;Eskisehir-26;304;276;540;475
2015;January;Gaziantep-27;313;343;512;526
2015;January;Giresun-28;51;68;107;115
2015;January;Gumushane-29;6;7;41;26
2015;January;Hakkari-30;0;0;2;4
2015;January;Hatay-31;214;173;389;359
2015;January;Igdir-76;21;9;26;21
2015;January;Isparta-32;35;55;108;100
2015;January;Istanbul-34;3420;3979;3873;5315
2015;January;Izmir-35;822;1482;1338;1841
2015;January;Kahramanmaras-46;166;117;263;188
2015;January;Karabuk-78;74;42;84;101
2015;January;Karaman-70;34;34;36;48
2015;January;Kars-36;22;24;52;36
2015;January;Kastamonu-37;107;52;130;75
2015;January;Kayseri-38;147;497;657;874
2015;January;Kilis-79;19;14;107;48
2015;January;Kirikkale-71;49;78;129;160
2015;January;Kirklareli-39;68;74;138;132
2015;January;Kirsehir-40;25;49;83;108
2015;January;Kocaeli-41;430;541;780;694
2015;January;Konya-42;262;347;589;726
2015;January;Kutahya-43;73;80;164;120
2015;January;Malatya-44;131;139;246;238
2015;January;Manisa-45;273;303;352;370
2015;January;Mardin-47;63;30;146;87
2015;January;Mersin-33;285;550;614;1060
2015;January;Mugla-48;135;273;243;507
2015;January;Mus-49;7;7;16;18
2015;January;Nevsehir-50;17;39;37;72
2015;January;Nigde-51;38;80;90;129
2015;January;Ordu-52;87;110;176;193
2015;January;Osmaniye-80;96;50;165;110
2015;January;Rize-53;47;43;60;90
2015;January;Sakarya-54;171;214;444;539
2015;January;Samsun-55;255;264;474;465
2015;January;Sanliurfa-63;173;161;524;329
2015;January;Siirt-56;20;10;47;38
2015;January;Sinop-57;28;31;50;54
2015;January;Sirnak-73;0;4;22;6
2015;January;Sivas-58;59;77;174;146
2015;January;Tekirdag-59;392;477;444;851
2015;January;Tokat-60;79;99;95;108
2015;January;Trabzon-61;91;159;312;265
2015;January;Tunceli-62;7;4;21;16
2015;January;Usak-64;49;50;119;67
2015;January;Van-65;26;28;50;108
2015;January;Yalova-77;46;74;150;487
2015;January;Yozgat-66;28;68;97;93
2015;January;Zonguldak-67;80;75;103;145
2015;February;Adana-1;251;577;372;582
2015;February;Adiyaman-2;51;69;132;95
2015;February;Afyonkarahisar-3;62;62;157;206
2015;February;Agri-4;9;9;43;35
2015;February;Aksaray-68;64;60;141;117
2015;February;Amasya-5;81;78;90;70
2015;February;Ankara-6;1730;3388;2332;3613
2015;February;Antalya-7;644;1183;1506;1849
2015;February;Ardahan-75;0;3;2;1
2015;February;Artvin-8;49;30;35;21
2015;February;Aydin-9;208;487;466;955
2015;February;Balikesir-10;253;389;589;721
2015;February;Bartin-74;36;24;55;40
2015;February;Batman-72;41;20;108;78
2015;February;Bayburt-69;4;4;17;4
2015;February;Bilecik-11;63;69;109;83
2015;February;Bingol-12;1;1;23;24
2015;February;Bitlis-13;11;10;15;23
2015;February;Bolu-14;73;54;139;198
2015;February;Burdur-15;20;30;42;51
2015;February;Bursa-16;560;749;935;1187
2015;February;Canakkale-17;130;161;240;258
2015;February;Cankiri-18;34;39;37;44
2015;February;Corum-19;109;176;166;226
2015;February;Denizli-20;243;278;331;268
2015;February;Diyarbakir-21;251;204;390;349
2015;February;Duzce-81;73;61;149;140
2015;February;Edirne-22;95;108;141;188
2015;February;Elazig-23;57;122;196;284
2015;February;Erzincan-24;17;25;35;46
2015;February;Erzurum-25;62;86;126;389
2015;February;Eskisehir-26;278;335;590;466
2015;February;Gaziantep-27;324;387;721;518
2015;February;Giresun-28;75;88;113;113
2015;February;Gumushane-29;9;14;40;18
2015;February;Hakkari-30;0;0;5;1
2015;February;Hatay-31;229;246;443;441
2015;February;Igdir-76;16;10;38;19
2015;February;Isparta-32;32;64;145;158
2015;February;Istanbul-34;3502;4384;4200;5604
2015;February;Izmir-35;825;1719;1284;2022
2015;February;Kahramanmaras-46;137;86;229;224
2015;February;Karabuk-78;43;62;90;96
2015;February;Karaman-70;31;38;88;66
2015;February;Kars-36;14;20;30;30
2015;February;Kastamonu-37;86;66;141;124
2015;February;Kayseri-38;158;548;792;925
2015;February;Kilis-79;25;24;35;69
2015;February;Kirikkale-71;53;83;142;148
2015;February;Kirklareli-39;93;86;120;139
2015;February;Kirsehir-40;48;48;101;102
2015;February;Kocaeli-41;424;571;689;780
2015;February;Konya-42;281;442;718;860
2015;February;Kutahya-43;71;83;137;169
2015;February;Malatya-44;133;195;247;267
2015;February;Manisa-45;273;356;403;408
2015;February;Mardin-47;59;38;190;95
2015;February;Mersin-33;357;696;584;1296
2015;February;Mugla-48;138;306;193;547
2015;February;Mus-49;6;6;7;20
2015;February;Nevsehir-50;7;52;51;129
2015;February;Nigde-51;36;72;104;128
2015;February;Ordu-52;106;110;287;185
2015;February;Osmaniye-80;91;79;153;131
2015;February;Rize-53;43;58;145;69
2015;February;Sakarya-54;223;235;548;538
2015;February;Samsun-55;250;302;424;460
2015;February;Sanliurfa-63;171;188;569;429
2015;February;Siirt-56;33;16;91;34
2015;February;Sinop-57;32;42;66;60
2015;February;Sirnak-73;0;2;20;8
2015;February;Sivas-58;71;63;135;179
2015;February;Tekirdag-59;475;532;456;872
2015;February;Tokat-60;68;100;84;101
2015;February;Trabzon-61;112;166;355;315
2015;February;Tunceli-62;10;3;18;12
2015;February;Usak-64;52;70;89;76
2015;February;Van-65;37;38;103;83
2015;February;Yalova-77;64;90;156;475
2015;February;Yozgat-66;25;63;52;105
2015;February;Zonguldak-67;79;127;135;135
2015;March;Adana-1;328;613;796;695
2015;March;Adiyaman-2;48;76;145;119
2015;March;Afyonkarahisar-3;110;87;228;220
2015;March;Agri-4;31;7;51;43
2015;March;Aksaray-68;70;66;179;151
2015;March;Amasya-5;99;86;152;87
2015;March;Ankara-6;2142;4304;3243;4416
2015;March;Antalya-7;823;1374;1615;2109
2015;March;Ardahan-75;2;3;7;8
2015;March;Artvin-8;50;45;51;38
2015;March;Aydin-9;312;545;612;928
2015;March;Balikesir-10;335;483;665;902
2015;March;Bartin-74;70;34;95;43
2015;March;Batman-72;50;23;127;86
2015;March;Bayburt-69;11;4;14;17
2015;March;Bilecik-11;60;78;95;79
2015;March;Bingol-12;4;3;36;53
2015;March;Bitlis-13;6;11;17;72
2015;March;Bolu-14;96;90;136;191
2015;March;Burdur-15;28;47;69;48
2015;March;Bursa-16;862;1003;1389;1482
2015;March;Canakkale-17;145;183;328;271
2015;March;Cankiri-18;39;58;426;46
2015;March;Corum-19;109;176;173;268
2015;March;Denizli-20;334;308;406;345
2015;March;Diyarbakir-21;264;301;428;476
2015;March;Duzce-81;83;72;197;125
2015;March;Edirne-22;145;114;175;242
2015;March;Elazig-23;53;157;181;358
2015;March;Erzincan-24;27;33;58;54
2015;March;Erzurum-25;71;86;147;237
2015;March;Eskisehir-26;299;335;576;593
2015;March;Gaziantep-27;389;426;699;563
2015;March;Giresun-28;120;85;159;137
2015;March;Gumushane-29;21;6;29;17
2015;March;Hakkari-30;2;2;8;3
2015;March;Hatay-31;314;287;586;481
2015;March;Igdir-76;20;16;48;14
2015;March;Isparta-32;56;74;150;187
2015;March;Istanbul-34;4119;5272;5689;6831
2015;March;Izmir-35;1036;1947;1609;2253
2015;March;Kahramanmaras-46;179;145;343;271
2015;March;Karabuk-78;86;83;181;120
2015;March;Karaman-70;39;49;102;57
2015;March;Kars-36;16;19;36;31
2015;March;Kastamonu-37;104;87;195;144
2015;March;Kayseri-38;213;640;789;1062
2015;March;Kilis-79;44;16;83;78
2015;March;Kirikkale-71;59;99;129;206
2015;March;Kirklareli-39;112;99;149;150
2015;March;Kirsehir-40;43;72;135;114
2015;March;Kocaeli-41;557;700;764;965
2015;March;Konya-42;315;540;948;1015
2015;March;Kutahya-43;122;143;247;205
2015;March;Malatya-44;160;218;353;327
2015;March;Manisa-45;364;457;561;488
2015;March;Mardin-47;112;38;184;103
2015;March;Mersin-33;412;862;700;1243
2015;March;Mugla-48;199;368;276;559
2015;March;Mus-49;1;8;17;23
2015;March;Nevsehir-50;22;74;67;120
2015;March;Nigde-51;51;74;120;167
2015;March;Ordu-52;175;136;241;246
2015;March;Osmaniye-80;112;85;168;169
2015;March;Rize-53;50;71;78;79
2015;March;Sakarya-54;258;287;576;671
2015;March;Samsun-55;281;348;469;563
2015;March;Sanliurfa-63;195;240;789;562
2015;March;Siirt-56;42;26;70;40
2015;March;Sinop-57;38;65;60;70
2015;March;Sirnak-73;5;2;20;8
2015;March;Sivas-58;130;80;233;190
2015;March;Tekirdag-59;511;640;591;1045
2015;March;Tokat-60;92;118;118;170
2015;March;Trabzon-61;158;214;348;343
2015;March;Tunceli-62;13;12;24;17
2015;March;Usak-64;43;60;129;88
2015;March;Van-65;27;39;79;128
2015;March;Yalova-77;68;132;257;586
2015;March;Yozgat-66;53;103;129;132
2015;March;Zonguldak-67;144;158;147;173
2015;April;Adana-1;363;582;640;675
2015;April;Adiyaman-2;60;86;127;126
2015;April;Afyonkarahisar-3;86;115;236;321
2015;April;Agri-4;28;15;47;56
2015;April;Aksaray-68;59;57;178;146
2015;April;Amasya-5;82;85;124;81
2015;April;Ankara-6;2038;4203;3270;4490
2015;April;Antalya-7;768;1365;1678;2408
2015;April;Ardahan-75;2;6;10;1
2015;April;Artvin-8;29;42;27;41
2015;April;Aydin-9;277;611;699;1229
2015;April;Balikesir-10;390;492;587;928
2015;April;Bartin-74;66;33;114;50
2015;April;Batman-72;63;28;283;83
2015;April;Bayburt-69;9;6;23;10
2015;April;Bilecik-11;85;75;135;67
2015;April;Bingol-12;1;5;50;30
2015;April;Bitlis-13;3;15;21;29
2015;April;Bolu-14;126;85;198;180
2015;April;Burdur-15;49;50;87;32
2015;April;Bursa-16;908;1028;1314;1684
2015;April;Canakkale-17;156;207;424;312
2015;April;Cankiri-18;26;59;86;66
2015;April;Corum-19;116;202;188;219
2015;April;Denizli-20;345;326;349;401
2015;April;Diyarbakir-21;276;260;430;473
2015;April;Duzce-81;104;66;126;123
2015;April;Edirne-22;119;130;174;228
2015;April;Elazig-23;58;156;227;365
2015;April;Erzincan-24;35;40;54;63
2015;April;Erzurum-25;93;101;188;219
2015;April;Eskisehir-26;325;425;645;570
2015;April;Gaziantep-27;406;380;608;614
2015;April;Giresun-28;90;76;145;119
2015;April;Gumushane-29;3;12;23;22
2015;April;Hakkari-30;1;0;5;9
2015;April;Hatay-31;317;310;489;482
2015;April;Igdir-76;28;7;34;17
2015;April;Isparta-32;52;60;175;136
2015;April;Istanbul-34;4348;5370;6304;7175
2015;April;Izmir-35;1099;2232;1870;2468
2015;April;Kahramanmaras-46;174;158;332;267
2015;April;Karabuk-78;118;57;186;92
2015;April;Karaman-70;48;51;102;86
2015;April;Kars-36;14;22;55;28
2015;April;Kastamonu-37;114;66;136;143
2015;April;Kayseri-38;265;686;678;996
2015;April;Kilis-79;36;25;107;68
2015;April;Kirikkale-71;67;75;245;184
2015;April;Kirklareli-39;125;103;182;155
2015;April;Kirsehir-40;37;77;111;121
2015;April;Kocaeli-41;555;772;913;988
2015;April;Konya-42;384;525;853;923
2015;April;Kutahya-43;116;140;317;204
2015;April;Malatya-44;163;172;311;293
2015;April;Manisa-45;358;466;548;516
2015;April;Mardin-47;83;47;236;78
2015;April;Mersin-33;424;938;775;1268
2015;April;Mugla-48;160;360;350;772
2015;April;Mus-49;1;11;9;27
2015;April;Nevsehir-50;29;54;63;197
2015;April;Nigde-51;41;79;121;183
2015;April;Ordu-52;164;146;212;280
2015;April;Osmaniye-80;100;78;144;122
2015;April;Rize-53;63;60;65;97
2015;April;Sakarya-54;278;310;685;740
2015;April;Samsun-55;241;328;569;540
2015;April;Sanliurfa-63;216;219;759;412
2015;April;Siirt-56;52;17;60;45
2015;April;Sinop-57;60;47;58;92
2015;April;Sirnak-73;9;1;33;14
2015;April;Sivas-58;93;85;213;203
2015;April;Tekirdag-59;461;678;604;1270
2015;April;Tokat-60;95;129;121;123
2015;April;Trabzon-61;116;204;360;341
2015;April;Tunceli-62;11;10;11;26
2015;April;Usak-64;45;69;83;105
2015;April;Van-65;27;46;64;80
2015;April;Yalova-77;72;88;208;583
2015;April;Yozgat-66;32;88;88;118
2015;April;Zonguldak-67;93;144;210;157
2015;May;Adana-1;295;520;661;570
2015;May;Adiyaman-2;45;96;99;109
2015;May;Afyonkarahisar-3;66;77;117;275
2015;May;Agri-4;27;16;42;41
2015;May;Aksaray-68;65;56;143;101
2015;May;Amasya-5;65;68;99;78
2015;May;Ankara-6;1967;3517;3141;4191
2015;May;Antalya-7;641;1204;1804;2108
2015;May;Ardahan-75;0;3;9;1
2015;May;Artvin-8;21;38;19;45
2015;May;Aydin-9;239;443;636;969
2015;May;Balikesir-10;316;383;514;899
2015;May;Bartin-74;68;29;108;71
2015;May;Batman-72;30;28;180;60
2015;May;Bayburt-69;6;7;24;4
2015;May;Bilecik-11;64;60;126;63
2015;May;Bingol-12;3;1;49;21
2015;May;Bitlis-13;5;12;62;33
2015;May;Bolu-14;118;76;176;187
2015;May;Burdur-15;31;36;75;46
2015;May;Bursa-16;773;925;1181;1547
2015;May;Canakkale-17;156;160;339;308
2015;May;Cankiri-18;32;42;60;53
2015;May;Corum-19;97;143;165;196
2015;May;Denizli-20;264;241;301;255
2015;May;Diyarbakir-21;270;272;380;424
2015;May;Duzce-81;84;48;198;141
2015;May;Edirne-22;91;111;245;234
2015;May;Elazig-23;59;143;233;339
2015;May;Erzincan-24;27;25;47;45
2015;May;Erzurum-25;84;89;211;203
2015;May;Eskisehir-26;346;341;616;551
2015;May;Gaziantep-27;310;381;714;592
2015;May;Giresun-28;97;83;116;148
2015;May;Gumushane-29;7;6;39;25
2015;May;Hakkari-30;0;0;3;3
2015;May;Hatay-31;257;272;578;413
2015;May;Igdir-76;25;13;17;20
2015;May;Isparta-32;50;71;147;109
2015;May;Istanbul-34;4208;4747;6038;6583
2015;May;Izmir-35;847;1763;1413;2198
2015;May;Kahramanmaras-46;138;119;311;233
2015;May;Karabuk-78;105;61;240;95
2015;May;Karaman-70;41;51;63;59
2015;May;Kars-36;24;31;29;20
2015;May;Kastamonu-37;105;52;123;90
2015;May;Kayseri-38;243;562;648;815
2015;May;Kilis-79;19;18;73;44
2015;May;Kirikkale-71;72;83;177;139
2015;May;Kirklareli-39;100;106;170;140
2015;May;Kirsehir-40;29;54;125;94
2015;May;Kocaeli-41;513;621;908;851
2015;May;Konya-42;289;417;771;852
2015;May;Kutahya-43;81;106;230;190
2015;May;Malatya-44;159;176;361;283
2015;May;Manisa-45;296;358;497;439
2015;May;Mardin-47;73;36;229;78
2015;May;Mersin-33;397;817;730;1216
2015;May;Mugla-48;137;282;266;778
2015;May;Mus-49;2;11;32;35
2015;May;Nevsehir-50;19;44;58;181
2015;May;Nigde-51;52;74;163;141
2015;May;Ordu-52;133;119;273;202
2015;May;Osmaniye-80;88;76;184;114
2015;May;Rize-53;42;46;57;63
2015;May;Sakarya-54;220;247;560;689
2015;May;Samsun-55;289;268;516;504
2015;May;Sanliurfa-63;168;200;826;398
2015;May;Siirt-56;38;14;87;53
2015;May;Sinop-57;49;39;96;49
2015;May;Sirnak-73;6;3;32;4
2015;May;Sivas-58;88;81;157;159
2015;May;Tekirdag-59;427;617;562;1120
2015;May;Tokat-60;80;101;123;105
2015;May;Trabzon-61;118;169;482;321
2015;May;Tunceli-62;4;9;21;22
2015;May;Usak-64;48;51;136;103
2015;May;Van-65;33;50;89;90
2015;May;Yalova-77;57;108;172;580
2015;May;Yozgat-66;27;49;52;107
2015;May;Zonguldak-67;110;139;172;161
2015;June;Adana-1;335;533;462;601
2015;June;Adiyaman-2;56;80;121;94
2015;June;Afyonkarahisar-3;69;75;218;209
2015;June;Agri-4;24;13;58;40
2015;June;Aksaray-68;54;48;165;104
2015;June;Amasya-5;87;61;108;74
2015;June;Ankara-6;2012;3351;3361;4145
2015;June;Antalya-7;661;1094;1799;2231
2015;June;Ardahan-75;0;3;5;2
2015;June;Artvin-8;34;52;34;46
2015;June;Aydin-9;261;485;564;997
2015;June;Balikesir-10;291;385;731;896
2015;June;Bartin-74;73;34;116;56
2015;June;Batman-72;46;23;121;62
2015;June;Bayburt-69;6;4;34;6
2015;June;Bilecik-11;92;65;150;77
2015;June;Bingol-12;6;1;31;28
2015;June;Bitlis-13;6;19;30;34
2015;June;Bolu-14;105;79;197;205
2015;June;Burdur-15;45;43;87;54
2015;June;Bursa-16;746;876;1165;1413
2015;June;Canakkale-17;168;177;394;321
2015;June;Cankiri-18;22;50;53;46
2015;June;Corum-19;100;130;201;216
2015;June;Denizli-20;301;240;310;330
2015;June;Diyarbakir-21;231;211;401;361
2015;June;Duzce-81;121;44;199;111
2015;June;Edirne-22;112;151;184;246
2015;June;Elazig-23;81;123;208;292
2015;June;Erzincan-24;61;21;83;55
2015;June;Erzurum-25;74;82;174;152
2015;June;Eskisehir-26;354;342;556;473
2015;June;Gaziantep-27;375;369;739;537
2015;June;Giresun-28;96;76;208;138
2015;June;Gumushane-29;4;9;108;117
2015;June;Hakkari-30;0;1;10;2
2015;June;Hatay-31;293;249;481;440
2015;June;Igdir-76;26;13;29;37
2015;June;Isparta-32;39;66;169;134
2015;June;Istanbul-34;4097;4814;5663;7038
2015;June;Izmir-35;883;1751;2307;2423
2015;June;Kahramanmaras-46;182;131;334;255
2015;June;Karabuk-78;89;47;168;99
2015;June;Karaman-70;42;52;93;63
2015;June;Kars-36;23;38;64;22
2015;June;Kastamonu-37;95;50;136;123
2015;June;Kayseri-38;192;513;838;1005
2015;June;Kilis-79;37;24;84;44
2015;June;Kirikkale-71;77;80;159;132
2015;June;Kirklareli-39;125;107;216;166
2015;June;Kirsehir-40;43;52;132;99
2015;June;Kocaeli-41;572;672;1195;967
2015;June;Konya-42;315;410;802;867
2015;June;Kutahya-43;127;101;248;206
2015;June;Malatya-44;139;167;291;297
2015;June;Manisa-45;328;370;564;416
2015;June;Mardin-47;89;56;211;73
2015;June;Mersin-33;370;823;805;1206
2015;June;Mugla-48;162;333;303;767
2015;June;Mus-49;2;13;29;21
2015;June;Nevsehir-50;9;57;48;121
2015;June;Nigde-51;43;67;132;152
2015;June;Ordu-52;192;101;258;206
2015;June;Osmaniye-80;121;69;193;165
2015;June;Rize-53;43;40;85;46
2015;June;Sakarya-54;301;242;626;693
2015;June;Samsun-55;254;311;430;467
2015;June;Sanliurfa-63;189;167;562;385
2015;June;Siirt-56;34;8;79;52
2015;June;Sinop-57;48;42;104;75
2015;June;Sirnak-73;12;2;23;16
2015;June;Sivas-58;81;81;224;189
2015;June;Tekirdag-59;472;605;586;1092
2015;June;Tokat-60;91;87;119;106
2015;June;Trabzon-61;135;162;421;359
2015;June;Tunceli-62;5;17;40;23
2015;June;Usak-64;63;54;131;77
2015;June;Van-65;32;57;127;96
2015;June;Yalova-77;54;97;212;489
2015;June;Yozgat-66;31;53;169;92
2015;June;Zonguldak-67;117;119;144;163
2015;July;Adana-1;241;493;400;607
2015;July;Adiyaman-2;48;49;117;120
2015;July;Afyonkarahisar-3;65;64;228;258
2015;July;Agri-4;14;3;95;52
2015;July;Aksaray-68;37;42;167;161
2015;July;Amasya-5;73;60;96;100
2015;July;Ankara-6;1467;2360;2827;4068
2015;July;Antalya-7;473;885;1568;1988
2015;July;Ardahan-75;0;5;5;6
2015;July;Artvin-8;15;27;30;39
2015;July;Aydin-9;305;407;704;951
2015;July;Balikesir-10;248;323;618;993
2015;July;Bartin-74;35;35;123;75
2015;July;Batman-72;27;11;96;83
2015;July;Bayburt-69;8;3;32;13
2015;July;Bilecik-11;57;45;154;58
2015;July;Bingol-12;3;3;91;22
2015;July;Bitlis-13;6;7;23;42
2015;July;Bolu-14;71;52;154;199
2015;July;Burdur-15;28;21;88;63
2015;July;Bursa-16;553;675;1073;1318
2015;July;Canakkale-17;179;141;369;359
2015;July;Cankiri-18;19;41;51;60
2015;July;Corum-19;92;137;170;172
2015;July;Denizli-20;184;186;283;377
2015;July;Diyarbakir-21;181;161;312;346
2015;July;Duzce-81;89;43;174;132
2015;July;Edirne-22;116;129;168;268
2015;July;Elazig-23;41;94;279;276
2015;July;Erzincan-24;23;20;54;65
2015;July;Erzurum-25;62;82;196;220
2015;July;Eskisehir-26;281;247;612;564
2015;July;Gaziantep-27;270;254;557;597
2015;July;Giresun-28;56;61;192;145
2015;July;Gumushane-29;6;5;75;22
2015;July;Hakkari-30;2;5;5;2
2015;July;Hatay-31;217;206;555;464
2015;July;Igdir-76;27;9;46;27
2015;July;Isparta-32;27;69;151;127
2015;July;Istanbul-34;2967;3498;4624;6093
2015;July;Izmir-35;745;1328;1489;2207
2015;July;Kahramanmaras-46;178;97;427;303
2015;July;Karabuk-78;83;59;189;122
2015;July;Karaman-70;23;32;84;78
2015;July;Kars-36;22;15;51;47
2015;July;Kastamonu-37;67;45;171;118
2015;July;Kayseri-38;160;374;694;973
2015;July;Kilis-79;36;16;144;32
2015;July;Kirikkale-71;56;57;104;136
2015;July;Kirklareli-39;109;93;180;147
2015;July;Kirsehir-40;28;52;170;129
2015;July;Kocaeli-41;428;471;1153;825
2015;July;Konya-42;258;323;788;834
2015;July;Kutahya-43;78;78;234;179
2015;July;Malatya-44;109;121;310;415
2015;July;Manisa-45;253;293;464;434
2015;July;Mardin-47;53;25;220;88
2015;July;Mersin-33;292;644;645;1187
2015;July;Mugla-48;140;238;300;677
2015;July;Mus-49;2;8;21;75
2015;July;Nevsehir-50;10;34;57;131
2015;July;Nigde-51;39;66;183;185
2015;July;Ordu-52;112;82;229;229
2015;July;Osmaniye-80;81;56;196;133
2015;July;Rize-53;36;38;83;65
2015;July;Sakarya-54;204;193;533;618
2015;July;Samsun-55;189;251;481;560
2015;July;Sanliurfa-63;132;129;463;344
2015;July;Siirt-56;13;3;69;43
2015;July;Sinop-57;51;40;107;92
2015;July;Sirnak-73;8;4;15;6
2015;July;Sivas-58;98;53;261;197
2015;July;Tekirdag-59;418;459;612;1009
2015;July;Tokat-60;73;69;128;124
2015;July;Trabzon-61;94;115;411;389
2015;July;Tunceli-62;7;7;46;48
2015;July;Usak-64;49;39;149;100
2015;July;Van-65;21;40;93;85
2015;July;Yalova-77;52;81;185;544
2015;July;Yozgat-66;30;48;171;140
2015;July;Zonguldak-67;81;89;220;163
2015;August;Adana-1;229;422;488;660
2015;August;Adiyaman-2;70;69;174;146
2015;August;Afyonkarahisar-3;100;72;253;260
2015;August;Agri-4;22;14;130;49
2015;August;Aksaray-68;57;54;298;217
2015;August;Amasya-5;91;71;162;101
2015;August;Ankara-6;1795;2856;4358;4130
2015;August;Antalya-7;500;880;1441;2072
2015;August;Ardahan-75;2;4;5;2
2015;August;Artvin-8;20;30;34;54
2015;August;Aydin-9;301;423;787;1197
2015;August;Balikesir-10;283;421;678;1163
2015;August;Bartin-74;64;30;130;72
2015;August;Batman-72;44;19;176;77
2015;August;Bayburt-69;5;8;28;16
2015;August;Bilecik-11;62;61;167;83
2015;August;Bingol-12;4;2;49;39
2015;August;Bitlis-13;6;7;37;36
2015;August;Bolu-14;96;54;154;150
2015;August;Burdur-15;39;46;83;55
2015;August;Bursa-16;685;791;1316;1602
2015;August;Canakkale-17;186;175;443;348
2015;August;Cankiri-18;27;44;59;57
2015;August;Corum-19;114;147;320;249
